Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size
5860,0,83,3,46.8,8
5861,8,50,2,46.2,7
5862,2,56,5,30.0,8
5863,4,83,6,45.7,2
5864,6,72,9,17.1,3
5865,1,67,4,48.2,2
5866,6,73,5,63.9,6
5867,4,58,3,58.8,2
5868,6,77,5,51.2,5
5869,2,59,6,60.8,3
5870,3,66,4,22.4,8
5871,1,39,1,43.7,1
5872,5,47,10,30.0,8
5873,7,71,1,57.9,8
5874,5,43,9,50.5,2
5875,1,46,1,19.7,2
5876,8,43,8,43.9,4
5877,2,62,9,72.9,1
5878,7,90,7,15.0,1
5879,0,48,9,62.5,5
5880,4,54,9,69.2,8
5881,8,39,3,56.9,5
5882,8,78,5,70.3,3
5883,2,41,4,59.1,1
5884,3,55,5,58.8,6
5885,5,65,8,64.9,7
5886,1,83,1,62.4,3
5887,1,47,7,23.0,1
5888,0,51,10,53.3,7
5889,0,63,10,44.5,5
5890,1,72,2,46.5,2
5891,0,67,1,23.9,5
5892,5,66,7,61.1,6
5893,0,69,1,18.6,5
5894,5,52,10,69.8,4
5895,0,60,2,26.8,5
5896,6,82,1,67.0,2
5897,8,71,7,22.8,7
5898,8,64,7,69.1,2
5899,5,42,1,43.6,7
5900,5,72,1,60.1,2
5901,3,55,3,55.4,5
5902,8,49,10,52.7,7
5903,0,39,6,72.8,1
5904,0,89,3,27.5,4
5905,6,57,2,47.3,7
5906,5,43,5,45.5,2
5907,6,72,6,39.3,2
5908,3,78,7,37.8,7
5909,3,84,5,59.4,2
5910,0,62,8,57.3,4
5911,3,79,8,58.8,3
5912,1,52,8,56.2,6
5913,0,82,3,72.6,4
5914,7,81,8,25.7,8
5915,1,52,4,37.4,7
5916,6,49,3,59.4,3
5917,1,78,8,46.4,1
5918,7,56,5,68.6,6
5919,3,68,9,43.3,2
5920,7,75,3,65.0,1
5921,5,79,5,20.7,7
5922,8,65,2,18.9,8
5923,3,45,7,51.0,5
5924,8,86,8,59.4,8
5925,2,90,5,63.4,6
5926,1,69,7,72.6,3
5927,2,86,10,59.1,7
5928,7,50,9,46.0,1
5929,0,68,8,41.4,1
5930,3,67,7,60.7,1
5931,6,55,10,40.5,6
5932,3,44,2,59.2,1
5933,0,75,5,67.8,3
5934,1,62,3,31.1,1
5935,8,64,1,21.3,1
5936,0,77,8,23.6,4
5937,7,84,7,59.1,5
5938,1,66,4,56.7,7
5939,1,69,9,54.4,1
5940,0,85,8,66.4,6
5941,6,83,10,28.7,3
5942,5,38,5,62.6,6
5943,7,88,10,28.9,5
5944,1,69,2,44.4,3
5945,4,79,5,65.3,5
5946,1,54,1,45.5,8
5947,5,75,1,21.9,2
5948,0,60,6,39.3,8
5949,4,83,3,56.7,8
5950,0,47,10,31.7,8
5951,8,58,10,40.3,4
5952,2,46,10,18.3,1
5953,3,40,4,59.7,5
5954,6,76,9,63.7,3
5955,6,66,2,22.5,7
5956,3,61,7,19.1,1
5957,3,65,2,25.9,1
5958,4,54,5,31.7,5
5959,0,63,9,70.7,5
5960,0,77,1,40.3,8
5961,8,64,6,66.3,4
5962,1,56,3,72.4,5
5963,0,75,3,30.9,7
5964,0,57,10,40.8,8
5965,2,83,6,65.8,6
5966,7,63,10,72.2,6
5967,8,44,8,33.2,7
5968,6,80,6,65.9,3
5969,5,40,10,62.3,7
5970,0,69,3,43.1,4
5971,0,85,10,64.1,7
5972,0,75,10,17.8,1
5973,3,80,7,44.4,8
5974,2,83,9,17.9,3
5975,0,70,3,54.2,1
5976,6,71,2,22.9,4
5977,2,55,1,58.8,4
5978,6,80,9,62.4,7
5979,0,75,9,46.3,2
5980,5,72,7,41.3,1
5981,2,68,5,63.2,2
5982,1,88,6,20.0,2
5983,3,52,2,33.2,1
5984,5,67,10,46.0,7
5985,4,65,1,34.3,8
5986,0,49,7,23.6,6
5987,3,75,1,41.8,1
5988,8,46,9,33.6,8
5989,2,55,9,46.5,2
5990,1,53,9,15.2,6
5991,7,69,9,24.9,1
5992,2,53,2,67.9,7
5993,1,74,7,28.1,7
5994,7,57,7,70.1,4
5995,2,46,1,67.7,1
5996,1,56,4,47.7,8
5997,1,52,9,33.8,3
5998,3,71,9,41.0,5
5999,3,70,8,24.4,4
6000,1,48,6,34.3,4
6001,8,79,8,16.5,5
6002,6,45,1,23.0,6
6003,3,38,1,59.3,6
6004,0,45,1,43.9,4
6005,8,65,6,47.3,3
6006,4,80,1,63.2,3
6007,5,77,2,25.3,6
6008,4,54,4,63.1,1
6009,6,56,6,72.6,7
6010,5,78,3,38.1,5
6011,4,38,1,49.9,2
6012,1,86,9,54.0,3
6013,3,82,4,45.7,4
6014,3,40,7,19.8,6
6015,0,89,2,52.8,4
6016,3,78,7,47.0,5
6017,2,74,9,20.3,5
6018,6,43,8,36.8,2
6019,0,83,8,27.5,5
6020,3,55,1,71.9,5
6021,1,38,9,45.5,7
6022,4,46,3,43.7,2
6023,0,61,7,37.8,2
6024,3,48,8,61.8,3
6025,4,85,9,68.0,6
6026,0,47,6,33.2,2
6027,1,86,1,62.6,2
6028,8,61,10,39.9,8
6029,8,52,8,31.1,1
6030,8,46,6,28.1,7
6031,3,40,3,53.4,6
6032,6,79,4,23.2,3
6033,5,61,1,57.2,7
6034,2,61,1,53.3,3
6035,3,41,2,72.5,2
6036,7,72,9,33.7,3
6037,7,68,10,40.3,6
6038,1,59,1,21.3,6
6039,6,38,4,61.8,1
6040,5,82,4,67.7,4
6041,4,75,3,29.0,2
6042,8,85,2,43.0,8
6043,8,40,1,43.6,2
6044,5,89,8,67.0,8
6045,2,41,2,59.2,6
6046,5,89,9,37.3,3
6047,8,72,7,42.5,8
6048,5,39,10,37.0,8
6049,8,75,7,62.1,4
6050,7,78,5,71.0,2
6051,5,70,4,69.8,6
6052,4,45,6,22.2,1
6053,1,50,10,61.5,1
6054,7,82,3,68.7,1
6055,4,49,3,40.1,5
6056,0,80,2,59.8,5
6057,2,44,3,66.6,5
6058,4,89,7,52.0,1
6059,3,82,5,29.0,7
6060,1,60,7,25.4,4
6061,0,43,5,25.9,2
6062,6,85,4,62.2,7
6063,8,73,3,60.4,8
6064,7,87,9,27.5,8
6065,5,39,2,34.5,5
6066,3,81,1,55.2,6
6067,7,42,1,37.8,6
6068,4,40,5,22.8,7
6069,8,65,4,55.1,7
6070,8,88,5,52.6,2
6071,4,49,5,72.3,4
6072,3,54,1,23.4,6
6073,7,85,5,39.7,3
6074,7,52,5,48.5,8
6075,8,86,8,71.5,2
6076,1,63,8,48.9,2
6077,0,71,9,59.9,2
6078,2,61,10,45.1,2
6079,5,49,4,48.9,6
6080,4,76,1,71.4,3
6081,2,41,4,65.0,7
6082,2,87,1,16.0,3
6083,3,88,2,23.1,6
6084,7,83,9,32.7,6
6085,7,89,5,47.9,8
6086,4,66,6,21.0,4
6087,3,61,4,58.8,4
6088,7,70,5,16.6,3
6089,8,85,3,43.8,2
6090,3,66,8,19.5,2
6091,2,51,7,18.5,3
6092,5,85,10,46.0,7
6093,8,88,4,69.5,4
6094,0,38,9,31.2,6
6095,4,49,7,27.4,8
6096,5,43,4,31.6,6
6097,7,86,2,20.3,3
6098,1,84,5,20.4,5
6099,2,40,6,20.3,6
6100,2,47,5,40.6,1
6101,2,77,1,30.5,4
6102,4,41,3,23.6,8
6103,6,45,1,48.7,1
6104,8,57,2,44.1,2
6105,0,61,2,15.4,8
6106,4,55,6,24.3,3
6107,7,66,9,30.9,3
6108,8,71,9,34.7,5
6109,7,86,9,27.1,8
6110,6,85,1,69.2,8
6111,0,49,5,62.9,4
6112,8,59,5,37.0,4
6113,5,75,10,49.3,2
6114,8,89,7,63.9,4
6115,1,62,6,19.8,7
6116,3,71,7,21.0,5
6117,1,77,9,18.0,3
6118,7,78,1,29.4,3
6119,7,42,3,70.9,2
6120,5,50,6,18.5,7
6121,5,85,8,41.2,8
6122,5,42,6,67.0,6
6123,2,90,10,26.6,2
6124,7,62,1,25.2,2
6125,5,52,2,49.5,7
6126,7,45,2,64.6,6
6127,3,78,6,49.4,6
6128,2,84,9,23.3,5
6129,3,44,4,44.1,2
6130,2,87,2,55.1,1
6131,8,86,1,27.5,7
6132,8,78,1,39.6,2
6133,8,67,9,24.2,6
6134,0,66,5,24.8,5
6135,2,46,4,53.6,5
6136,6,66,6,69.0,8
6137,3,85,2,27.4,2
6138,8,42,2,69.0,5
6139,6,54,2,65.1,5
6140,1,87,4,44.7,2
6141,5,77,6,49.5,5
6142,3,90,2,54.0,4
6143,7,88,1,23.7,8
6144,3,58,9,53.1,5
6145,2,69,10,69.5,1
6146,0,46,9,38.2,4
6147,6,85,5,36.0,5
6148,2,81,4,40.3,3
6149,0,57,9,70.2,8
6150,3,60,5,56.1,6
6151,1,55,2,18.2,2
6152,7,41,7,19.4,5
6153,4,75,9,49.4,5
6154,4,56,8,49.5,6
6155,6,61,8,35.1,7
6156,8,46,7,41.3,5
6157,1,81,6,42.0,8
6158,8,48,2,68.6,6
6159,3,66,6,51.4,7
6160,5,51,4,47.0,4
6161,0,68,9,16.0,3
6162,7,61,10,35.1,3
6163,6,41,6,72.5,8
6164,6,73,10,30.7,4
6165,6,72,1,32.9,6
6166,3,88,5,39.7,2
6167,1,70,8,63.2,7
6168,1,43,5,62.0,1
6169,8,82,4,51.3,3
6170,4,71,3,40.6,6
6171,7,48,9,63.4,3
6172,6,70,2,52.5,4
6173,3,78,4,58.1,7
6174,1,75,6,16.5,8
6175,0,63,6,23.9,5
6176,6,50,6,41.5,8
6177,1,71,3,48.0,2
6178,0,82,9,62.6,2
6179,8,39,2,31.0,6
6180,2,72,8,71.2,1
6181,7,77,8,31.5,3
6182,0,50,7,18.2,7
6183,0,70,9,27.6,7
6184,3,52,1,63.4,2
6185,7,69,5,57.9,5
6186,4,52,2,58.2,1
6187,0,67,6,40.0,2
6188,8,66,7,40.6,4
6189,1,62,8,68.4,3
6190,4,70,2,36.3,6
6191,3,76,9,23.7,5
6192,4,65,7,61.2,5
6193,3,79,2,45.2,4
6194,6,84,2,57.2,3
6195,0,90,2,49.1,1
6196,8,41,2,40.6,7
6197,3,70,5,54.2,7
6198,0,89,5,28.9,4
6199,7,67,7,47.4,8
6200,5,70,6,63.9,8
6201,4,74,4,36.4,4
6202,8,69,2,59.2,8
6203,2,84,6,27.8,4
6204,1,53,8,24.8,1
6205,1,85,4,37.5,1
6206,6,69,1,19.3,5
6207,0,45,5,66.5,3
6208,8,46,6,44.0,7
6209,5,56,3,43.1,4
6210,4,89,2,28.9,3
6211,2,77,10,42.2,5
6212,0,87,10,28.4,7
6213,3,81,7,53.5,4
6214,2,41,7,46.8,3
6215,3,69,9,32.8,6
6216,4,49,7,72.9,2
6217,5,59,4,69.8,2
6218,7,81,2,49.5,1
6219,1,53,9,61.2,3
6220,7,55,5,22.1,5
6221,3,84,1,46.9,2
6222,5,52,5,68.6,4
6223,7,39,10,70.0,1
6224,7,85,1,43.8,4
6225,5,80,7,60.6,5
6226,8,76,10,46.9,7
6227,1,64,9,30.7,1
6228,1,45,8,40.0,4
6229,4,51,1,41.7,8
6230,3,76,10,30.2,7
6231,4,42,5,45.4,6
6232,0,45,4,73.0,2
6233,2,41,5,64.4,7
6234,3,63,6,71.5,7
6235,8,65,3,57.4,6
6236,1,63,10,46.6,3
6237,5,76,6,71.2,4
6238,3,56,2,70.8,4
6239,8,70,5,64.0,7
6240,5,89,1,49.4,7
6241,5,83,9,16.7,7
6242,6,59,4,51.6,4
6243,1,66,5,70.7,6
6244,1,53,7,35.6,8
6245,8,78,8,71.4,1
6246,6,54,9,55.0,7
6247,6,82,9,42.0,5
6248,3,75,10,54.7,5
6249,2,73,8,45.3,5
6250,3,47,9,23.8,7
6251,2,57,3,57.4,4
6252,3,88,10,24.4,8
6253,6,63,3,32.3,2
6254,8,62,1,60.0,6
6255,3,48,3,40.5,1
6256,0,41,4,46.1,3
6257,8,51,1,72.3,7
6258,5,68,1,65.0,7
6259,6,90,5,30.7,6
6260,7,52,7,48.3,2
6261,3,69,2,24.7,1
6262,3,69,4,34.8,2
6263,8,71,8,55.1,5
6264,3,60,10,30.6,6
6265,1,76,1,59.0,7
6266,3,53,2,66.6,4
6267,8,70,5,21.0,4
6268,6,48,1,39.9,6
6269,3,70,10,42.2,1
6270,3,84,8,40.1,3
6271,8,45,10,53.3,8
6272,2,54,1,22.7,3
6273,3,69,6,25.0,3
6274,6,64,7,40.7,8
6275,3,58,1,61.7,4
6276,1,50,8,15.1,7
6277,0,57,8,31.7,3
6278,3,71,8,56.0,3
6279,8,86,9,29.0,4
6280,7,54,5,28.8,6
6281,4,75,7,29.8,8
6282,2,62,5,69.9,3
6283,2,84,9,19.7,1
6284,8,38,2,53.4,8
6285,8,66,3,61.2,7
6286,8,82,9,44.8,1
6287,2,43,10,38.6,1
6288,7,39,2,58.1,3
6289,8,48,5,70.3,5
6290,7,76,10,62.0,7
6291,3,76,6,51.3,3
6292,8,44,9,52.0,5
6293,6,39,6,39.7,5
6294,4,48,2,34.2,3
6295,8,86,3,72.7,8
6296,6,74,10,57.7,1
6297,1,72,5,28.2,3
6298,1,72,5,58.0,3
6299,6,43,4,43.4,6
6300,4,60,7,64.1,3
6301,0,48,9,22.2,6
6302,8,71,6,61.3,8
6303,2,59,9,42.6,6
6304,3,55,7,65.7,2
6305,3,65,2,65.1,5
6306,3,47,6,32.3,8
6307,2,64,8,44.8,4
6308,8,55,8,65.4,8
6309,6,49,2,54.8,5
6310,5,54,9,70.3,1
6311,3,49,4,29.6,3
6312,1,60,6,42.6,2
6313,7,45,2,19.6,2
6314,7,51,6,55.7,2
6315,1,73,8,59.4,8
6316,5,48,1,22.9,8
6317,6,88,1,63.5,7
6318,7,80,1,45.8,4
6319,6,90,2,59.3,4
6320,8,71,9,34.4,1
6321,7,76,7,62.9,4
6322,7,73,7,56.8,5
6323,7,77,1,34.4,7
6324,0,87,2,69.8,1
6325,6,66,2,42.1,1
6326,1,62,3,53.9,8
6327,2,79,8,15.9,2
6328,5,67,2,56.4,2
6329,7,75,8,69.4,1
6330,0,77,1,29.2,3
6331,4,77,7,52.1,5
6332,6,42,1,43.4,5
6333,8,54,4,39.5,3
6334,6,83,4,45.8,2
6335,2,88,9,30.7,3
6336,8,38,10,32.0,5
6337,0,67,3,63.5,5
6338,5,84,6,23.9,7
6339,7,41,7,30.4,3
6340,5,48,1,57.9,6
6341,3,46,3,26.0,2
6342,5,75,10,21.7,8
6343,1,48,10,41.4,4
6344,8,68,3,37.1,2
6345,2,70,9,51.1,1
6346,5,72,5,26.2,8
6347,5,62,6,34.4,3
6348,6,43,9,57.2,4
6349,2,66,5,36.6,8
6350,3,81,4,57.4,6
6351,2,79,6,45.2,8
6352,2,48,6,19.8,3
6353,3,68,8,55.5,6
6354,7,76,7,46.9,5
6355,7,43,7,19.6,5
6356,3,61,8,55.8,6
6357,8,38,10,37.1,5
6358,8,60,3,21.4,4
6359,4,89,1,39.6,1
6360,7,47,4,61.5,7
6361,4,53,4,61.9,8
6362,0,82,10,23.2,5
6363,0,53,2,19.2,5
6364,4,78,3,54.1,1
6365,3,58,5,66.4,7
6366,2,79,7,24.9,4
6367,3,50,9,71.8,6
6368,8,70,8,24.6,5
6369,7,47,9,26.4,6
6370,2,75,6,31.4,2
6371,3,72,7,72.7,5
6372,1,90,2,63.8,2
6373,1,71,1,47.7,8
6374,3,78,5,55.6,2
6375,1,50,9,67.1,2
6376,3,72,9,55.5,7
6377,8,63,3,19.8,3
6378,4,40,2,31.6,4
6379,5,38,2,60.7,1
6380,3,47,2,58.9,8
6381,8,81,2,28.0,3
6382,6,74,3,16.2,5
6383,0,64,9,17.1,4
6384,8,67,10,57.5,7
6385,0,73,1,41.1,7
6386,4,77,10,46.9,5
6387,0,44,3,53.8,2
6388,4,46,3,32.1,2
6389,3,41,1,40.0,5
6390,1,39,3,20.5,7
6391,0,58,7,41.7,4
6392,1,71,6,67.0,3
6393,2,78,3,51.3,7
6394,2,86,6,47.8,3
6395,2,78,10,23.5,4
6396,4,54,2,40.9,7
6397,4,73,6,17.4,6
6398,7,70,6,30.9,1
6399,0,83,2,16.8,6
6400,7,78,1,40.6,6
6401,0,69,7,48.9,7
6402,3,65,6,32.0,2
6403,1,84,6,34.9,3
6404,8,50,10,54.5,2
6405,8,38,3,26.8,8
6406,1,50,4,64.4,2
6407,7,40,3,54.2,4
6408,4,44,8,56.8,6
6409,0,87,1,47.8,6
6410,1,67,6,34.3,7
6411,4,77,9,20.4,4
6412,1,48,1,22.9,6
6413,0,77,2,35.8,8
6414,4,52,3,39.8,5
6415,7,51,4,15.8,4
6416,0,42,9,72.2,3
6417,3,84,7,63.3,4
6418,8,45,10,48.5,1
6419,4,39,2,67.2,8
6420,5,43,4,16.0,7
6421,0,79,3,67.4,8
6422,7,57,7,35.9,6
6423,6,83,6,24.1,7
6424,8,39,1,60.2,5
6425,7,48,1,15.6,1
6426,1,75,2,22.6,1
6427,1,77,8,36.4,1
6428,7,63,2,70.2,1
6429,1,64,8,41.3,4
6430,7,51,1,71.1,1
6431,7,80,10,39.0,4
6432,6,90,7,26.9,8
6433,2,52,6,16.0,1
6434,1,46,4,42.6,6
6435,4,87,6,59.9,2
6436,5,70,8,40.4,2
6437,8,53,1,23.6,7
6438,6,47,2,48.3,6
6439,2,76,3,38.7,2
6440,1,65,6,19.4,7
6441,7,82,10,49.2,5
6442,5,74,10,36.0,4
6443,8,74,5,59.3,4
6444,6,81,6,44.5,7
6445,0,85,10,67.6,5
6446,0,51,8,53.2,2
6447,2,50,4,19.2,7
6448,0,68,6,35.3,5
6449,3,74,5,34.5,7
6450,3,67,9,28.5,2
6451,0,87,8,20.3,8
6452,8,67,1,15.7,1
6453,5,62,5,49.2,1
6454,0,86,2,27.5,7
6455,8,73,1,67.0,7
6456,3,63,2,57.8,1
6457,7,77,9,56.7,5
6458,3,52,2,28.6,4
6459,3,45,5,21.2,3
6460,5,75,8,36.7,1
6461,8,66,6,51.7,8
6462,6,63,8,36.4,2
6463,5,79,8,36.6,5
6464,4,50,7,46.0,5
6465,5,54,8,43.6,6
6466,3,57,1,33.1,3
6467,5,64,6,63.1,5
6468,1,47,7,60.6,6
6469,5,38,10,22.5,5
6470,5,64,2,19.7,7
6471,7,85,6,52.6,7
6472,8,75,10,17.4,2
6473,7,79,8,69.5,6
6474,1,61,4,60.8,8
6475,6,47,8,46.7,1
6476,3,82,5,20.9,8
6477,2,44,9,70.9,5
6478,7,90,4,16.1,3
6479,5,74,4,15.3,8
6480,0,90,2,18.7,5
6481,4,68,10,38.9,4
6482,2,46,6,17.5,8
6483,0,47,8,48.1,4
6484,7,53,2,67.2,5
6485,0,69,7,57.8,1
6486,8,88,4,64.8,6
6487,1,65,9,28.1,2
6488,6,86,7,25.2,8
6489,1,56,8,37.6,7
6490,5,61,3,68.0,1
6491,5,62,8,46.1,7
6492,3,46,8,49.9,6
6493,8,59,9,59.7,6
6494,7,38,7,46.0,6
6495,6,69,4,31.8,1
6496,7,72,4,70.2,4
6497,6,64,2,63.0,3
6498,6,84,10,61.1,2
6499,2,45,3,54.7,6
6500,1,82,7,72.3,2
6501,2,64,2,46.2,4
6502,5,39,3,16.0,8
6503,6,68,10,40.6,3
6504,2,47,7,72.3,1
6505,7,52,7,65.7,5
6506,2,58,6,39.0,4
6507,8,75,10,32.2,6
6508,7,50,10,46.8,4
6509,1,59,7,71.7,8
6510,0,63,2,69.1,4
6511,5,49,4,37.9,2
6512,8,45,8,66.3,4
6513,6,76,8,18.7,3
6514,4,90,1,31.7,5
6515,5,87,7,42.1,8
6516,5,44,9,42.2,4
6517,5,76,1,54.4,8
6518,8,66,2,39.9,7
6519,5,52,5,52.2,4
6520,3,61,3,21.7,6
6521,1,60,10,59.2,4
6522,7,52,5,34.5,2
6523,8,73,10,41.1,6
6524,7,50,6,63.3,4
6525,3,84,5,65.0,8
6526,4,74,5,32.3,1
6527,5,81,1,35.2,4
6528,2,82,2,37.5,7
6529,5,68,5,34.3,6
6530,3,66,5,32.3,6
6531,6,89,2,29.2,5
6532,0,51,5,33.0,4
6533,4,84,6,71.0,3
6534,4,51,9,68.1,7
6535,2,64,3,19.0,4
6536,8,68,7,51.8,1
6537,1,61,3,36.4,1
6538,2,65,9,71.3,7
6539,1,75,1,56.1,8
6540,1,75,8,21.5,7
6541,5,83,10,49.1,2
6542,2,41,2,20.0,7
6543,4,63,8,64.9,4
6544,6,81,8,37.2,2
6545,7,90,10,34.0,7
6546,5,40,5,69.8,2
6547,6,85,8,31.4,7
6548,0,71,9,22.8,5
6549,4,39,6,27.2,5
6550,5,49,2,18.7,8
6551,4,84,1,67.7,6
6552,1,42,8,49.7,6
6553,0,67,4,55.7,5
6554,1,78,2,66.4,1
6555,4,88,1,42.1,4
6556,4,38,5,39.1,3
6557,7,71,2,46.4,8
6558,1,70,8,58.5,5
6559,4,57,9,26.3,3
6560,7,48,1,58.8,3
6561,7,56,2,39.2,8
6562,1,45,3,48.8,8
6563,8,56,9,42.5,1
6564,6,61,4,21.2,2
6565,0,67,6,69.8,1
6566,1,40,2,49.0,5
6567,6,60,7,62.6,8
6568,8,80,10,31.2,2
6569,8,67,1,57.2,8
6570,2,66,1,21.2,5
6571,3,56,9,60.8,5
6572,7,68,9,27.2,4
6573,2,49,2,50.4,4
6574,1,69,7,21.0,2
6575,5,89,1,17.4,3
6576,3,76,10,39.0,7
6577,1,81,3,53.4,7
6578,2,81,8,61.7,3
6579,1,44,3,23.9,2
6580,3,47,5,23.0,1
6581,1,39,9,21.5,7
6582,1,40,3,44.3,5
6583,6,66,2,39.8,5
6584,8,62,1,39.8,1
6585,6,63,6,52.0,6
6586,4,81,2,30.4,8
6587,3,89,8,17.5,8
6588,5,39,7,22.7,8
6589,4,49,10,44.4,8
6590,6,65,9,52.5,8
6591,4,43,4,48.7,2
6592,7,77,6,15.3,5
6593,5,87,5,35.1,6
6594,3,44,5,50.6,7
6595,3,64,10,63.2,6
6596,1,63,5,15.1,8
6597,2,68,1,18.6,7
6598,5,87,7,61.1,4
6599,6,90,10,63.0,5
6600,4,43,7,51.8,8
6601,2,41,4,71.2,2
6602,7,76,2,64.3,4
6603,4,45,7,53.0,8
6604,6,55,3,48.8,4
6605,2,64,7,35.4,1
6606,3,86,9,46.7,5
6607,3,46,9,55.1,6
6608,6,76,3,29.4,4
6609,1,56,3,61.3,4
6610,8,72,6,31.8,6
6611,2,68,2,16.6,1
6612,8,42,10,21.9,7
6613,5,87,8,18.6,1
6614,3,40,7,58.2,4
6615,0,82,10,21.0,2
6616,8,71,8,32.5,4
6617,6,90,9,20.5,7
6618,1,67,3,50.6,5
6619,0,83,7,58.9,6
6620,2,40,3,43.9,2
6621,0,89,7,41.3,2
6622,1,61,8,44.7,1
6623,1,71,5,57.6,8
6624,3,87,3,60.0,2
6625,0,53,8,22.9,2
6626,0,41,6,38.2,8
6627,5,66,5,39.2,7
6628,2,85,2,65.9,1
6629,4,67,2,35.8,6
6630,1,38,10,44.0,7
6631,0,47,6,42.7,1
6632,7,56,5,41.3,5
6633,6,43,6,18.1,3
6634,8,90,4,41.0,6
6635,4,45,10,45.7,2
6636,8,80,3,56.7,8
6637,0,86,9,69.7,1
6638,3,67,5,61.6,6
6639,6,46,4,41.4,2
6640,5,73,1,19.6,3
6641,5,40,9,51.4,4
6642,7,51,1,31.1,8
6643,0,60,1,32.2,1
6644,6,49,1,59.5,8
6645,2,79,2,69.2,5
6646,6,38,7,66.2,2
6647,1,88,10,27.3,6
6648,7,62,8,71.1,7
6649,8,45,1,49.5,5
6650,2,38,7,46.4,2
6651,6,85,9,67.5,5
6652,7,48,10,48.6,3
6653,7,83,6,20.4,5
6654,5,50,2,60.8,8
6655,8,43,7,66.2,3
6656,2,84,10,29.5,6
6657,7,48,4,36.5,6
6658,7,76,5,17.9,6
6659,8,86,5,32.8,3
6660,1,74,3,31.8,5
6661,3,87,9,20.9,3
6662,5,58,2,41.7,6
6663,0,63,9,50.2,3
6664,7,79,6,42.5,3
6665,7,63,1,29.1,7
6666,4,68,10,66.8,3
6667,4,45,6,27.8,6
6668,5,60,8,24.0,6
6669,5,81,9,39.6,1
6670,8,90,2,52.4,5
6671,6,63,7,19.2,6
6672,6,43,4,45.5,7
6673,5,41,8,70.2,6
6674,6,70,3,55.7,5
6675,4,87,9,32.8,3
6676,7,62,4,15.5,1
6677,6,42,3,28.5,5
6678,0,75,10,54.2,6
6679,7,39,6,23.7,7
6680,3,63,4,72.7,5
6681,8,39,5,22.3,8
6682,6,75,9,65.9,3
6683,1,45,6,56.6,1
6684,4,90,6,21.6,6
6685,4,77,3,65.2,7
6686,8,89,7,68.8,1
6687,8,73,3,63.2,3
6688,5,61,9,62.5,2
6689,4,65,4,46.5,8
6690,1,40,10,42.3,8
6691,7,53,6,66.2,7
6692,4,86,1,54.5,4
6693,1,73,2,23.5,7
6694,8,61,3,35.7,7
6695,5,87,6,67.6,4
6696,2,71,10,44.6,7
6697,3,40,5,18.5,7
6698,3,58,5,34.6,2
6699,1,41,3,17.3,7
6700,4,48,3,49.7,8
6701,5,50,6,57.7,6
6702,0,52,3,52.1,7
6703,1,50,7,38.2,6
6704,2,40,5,20.8,1
6705,4,88,8,30.4,8
6706,5,42,10,47.8,7
6707,3,76,5,40.9,5
6708,5,90,2,28.1,8
6709,4,80,5,33.4,1
6710,4,50,7,39.2,8
6711,1,84,10,37.4,1
6712,1,68,8,64.5,5
6713,6,41,3,18.3,5
6714,6,55,3,25.9,2
6715,4,45,1,15.5,1
6716,5,79,2,16.6,4
6717,6,67,7,15.3,7
6718,7,62,4,52.2,2
6719,3,60,4,49.6,1
6720,4,90,6,73.0,4
6721,1,60,7,56.0,6
6722,7,46,6,54.6,3
6723,6,49,2,30.1,6
6724,6,60,4,51.9,6
6725,8,53,10,55.5,7
6726,3,89,8,47.3,3
6727,7,61,5,49.5,5
6728,7,84,9,61.9,4
6729,1,75,7,28.6,5
6730,7,86,5,23.2,6
6731,2,74,1,61.8,7
6732,2,73,10,62.7,4
6733,6,80,3,59.8,8
6734,6,65,4,40.9,6
6735,5,76,7,60.4,2
6736,4,62,6,19.0,3
6737,6,49,2,68.7,2
6738,3,83,9,64.7,8
6739,7,78,4,58.5,1
6740,7,77,6,50.9,3
6741,6,80,9,70.3,2
6742,6,58,3,31.0,1
6743,4,38,2,51.8,7
6744,5,87,4,28.1,2
6745,8,40,1,58.3,5
6746,4,54,4,66.3,7
6747,2,65,9,61.0,1
6748,2,45,3,50.6,6
6749,4,71,2,25.8,2
6750,2,68,9,63.8,2
6751,2,47,3,34.1,2
6752,8,46,6,70.2,5
6753,1,54,9,17.5,8
6754,8,75,9,66.4,4
6755,7,85,10,38.5,5
6756,7,44,9,62.3,8
6757,1,73,9,35.8,3
6758,7,87,2,30.6,2
6759,4,63,3,66.1,2
6760,1,65,7,44.5,6
6761,7,74,1,60.6,3
6762,0,67,9,24.2,8
6763,6,76,5,39.1,1
6764,6,58,4,73.0,1
6765,0,65,10,60.3,8
6766,5,82,6,26.4,6
6767,1,53,7,25.6,7
6768,8,79,2,49.6,5
6769,8,48,8,68.6,1
6770,6,71,6,51.2,8
6771,7,53,7,71.7,4
6772,7,72,5,59.7,6
6773,6,39,2,48.1,1
6774,0,81,2,62.3,5
6775,1,88,8,55.4,1
6776,7,45,9,41.7,2
6777,5,53,1,70.1,2
6778,2,88,10,24.1,6
6779,8,59,1,41.3,8
6780,1,66,1,67.9,4
6781,3,89,9,36.9,3
6782,1,38,5,17.5,2
6783,5,74,5,23.7,3
6784,6,89,6,71.1,1
6785,1,47,9,68.0,4
6786,0,65,1,37.9,3
6787,0,49,2,48.6,6
6788,4,77,4,71.9,8
6789,2,71,1,65.4,4
6790,8,72,3,55.5,2
